epoch;accuracy;loss;precision;recall;val_accuracy;val_loss;val_precision;val_recall
52;0.5892053842544556;15.82838249206543;0.927645206451416;0.976255476474762;0.2426966279745102;69.77365112304688;0.9151631593704224;0.9758493900299072
53;0.5982009172439575;15.457354545593262;0.9254465699195862;0.9757096171379089;0.21348313987255096;70.36084747314453;0.9158663153648376;0.9758493900299072
54;0.5997001528739929;14.999773025512695;0.9291297793388367;0.9732532501220703;0.2606741487979889;72.6334228515625;0.9151700139045715;0.9803520441055298
55;0.622188925743103;14.728660583496094;0.9289617538452148;0.9743449687957764;0.23370786011219025;73.83460235595703;0.9152348041534424;0.9811707139015198
56;0.6371814012527466;14.660818099975586;0.9297240972518921;0.9748908281326294;0.2561797797679901;71.38497161865234;0.9158339500427246;0.9754400253295898
57;0.638680636882782;14.228643417358398;0.9289817214012146;0.971069872379303;0.24494382739067078;71.67079162597656;0.9164751172065735;0.9791240096092224
58;0.6071963906288147;13.525910377502441;0.931385338306427;0.9743449687957764;0.24719101190567017;69.26022338867188;0.9154821634292603;0.9754400253295898
59;0.6566716432571411;12.842551231384277;0.9320566654205322;0.9697052240371704;0.23595505952835083;71.15304565429688;0.9160569906234741;0.9738026857376099
60;0.6296851634979248;12.709574699401855;0.9297693967819214;0.9683406352996826;0.2224719077348709;71.23435974121094;0.915648877620697;0.9819893836975098
61;0.6656671762466431;13.083106994628906;0.9334730505943298;0.9727074503898621;0.2606741487979889;74.56148529052734;0.9157453179359436;0.9832173585891724
62;0.6746626496315002;12.192267417907715;0.9317702651023865;0.965338408946991;0.24494382739067078;71.35838317871094;0.9153195023536682;0.9733933806419373
63;0.6551724076271057;11.793182373046875;0.9307813048362732;0.9688864350318909;0.22921347618103027;70.51258087158203;0.915032684803009;0.9742120504379272
64;0.686656653881073;11.83604907989502;0.9349378347396851;0.9647925496101379;0.24719101190567017;72.21473693847656;0.9155145883560181;0.9758493900299072
65;0.6926536560058594;11.104439735412598;0.9335609078407288;0.9702510833740234;0.24719101190567017;73.27474212646484;0.9146956205368042;0.9656160473823547
66;0.6746626496315002;11.202288627624512;0.9362888336181641;0.9626091718673706;0.2404494434595108;70.43590545654297;0.9153132438659668;0.9688907265663147
67;0.6446776390075684;11.131418228149414;0.9332281947135925;0.9688864350318909;0.2606741487979889;74.11091613769531;0.9154267907142639;0.9570200443267822
68;0.7061469554901123;10.428224563598633;0.9358260631561279;0.9631550312042236;0.2426966279745102;78.05313110351562;0.9152476787567139;0.9680720567703247
69;0.6776611804962158;10.956582069396973;0.934036910533905;0.9661571979522705;0.23820224404335022;75.09522247314453;0.9147792458534241;0.9754400253295898
70;0.6746626496315002;10.903701782226562;0.9371685981750488;0.9647925496101379;0.2561797797679901;71.49017333984375;0.914463460445404;0.9627507328987122
71;0.7211394309997559;10.07082462310791;0.9328240156173706;0.966430127620697;0.23820224404335022;72.70465850830078;0.9149265289306641;0.9684813618659973
72;0.6896551847457886;9.633561134338379;0.9376156330108643;0.9680677056312561;0.2426966279745102;74.15987396240234;0.9154984354972839;0.9623413681983948
73;0.6881559491157532;8.924713134765625;0.9361927509307861;0.9650654792785645;0.2584269642829895;73.36292266845703;0.9168609380722046;0.9660253524780273
74;0.7361319065093994;8.662297248840332;0.9415706396102905;0.9587882161140442;0.2247191071510315;72.71762084960938;0.9139742851257324;0.9611133933067322
75;0.7151424288749695;8.263092041015625;0.937450110912323;0.961244523525238;0.23820224404335022;71.24824523925781;0.9137392640113831;0.9582480788230896
76;0.739130437374115;8.279151916503906;0.9411134719848633;0.9596070051193237;0.23595505952835083;74.28853607177734;0.9141965508460999;0.9594760537147522
77;0.7256371974945068;8.548644065856934;0.9387862682342529;0.971069872379303;0.2404494434595108;72.48543548583984;0.9157935380935669;0.9660253524780273
78;0.7376312017440796;7.999701499938965;0.9385430216789246;0.96697598695755;0.24943819642066956;74.4146957397461;0.9157975912094116;0.9705280661582947
79;0.7421289086341858;7.711242198944092;0.9414293169975281;0.9563318490982056;0.2539325952529907;74.08465576171875;0.9143418669700623;0.9525173902511597
80;0.7136431932449341;8.281116485595703;0.9416823387145996;0.9563318490982056;0.23820224404335022;72.7643051147461;0.9148853421211243;0.9635694026947021
81;0.7421289086341858;7.8473639488220215;0.941664457321167;0.9604257345199585;0.24719101190567017;72.48837280273438;0.9158183336257935;0.9574294090270996
82;0.730134904384613;7.688839435577393;0.9414594769477844;0.961244523525238;0.24719101190567017;73.72927856445312;0.9158768057823181;0.9492427110671997
83;0.7511244416236877;7.899154186248779;0.9412080645561218;0.9568777084350586;0.2606741487979889;73.14543914794922;0.9153398275375366;0.9647973775863647
84;0.7616192102432251;7.162543296813965;0.9416311383247375;0.9642467498779297;0.23146067559719086;72.81461334228516;0.9158222675323486;0.9619320631027222
85;0.7466266751289368;7.031855583190918;0.942680299282074;0.9560589790344238;0.2247191071510315;73.666259765625;0.9172250628471375;0.9525173902511597
86;0.7196401953697205;7.413378715515137;0.9490566253662109;0.9609715938568115;0.24943819642066956;70.59485626220703;0.9152476787567139;0.9680720567703247
87;0.7136431932449341;7.580043792724609;0.9419131278991699;0.9647925496101379;0.26516854763031006;75.83114624023438;0.9164367318153381;0.9516987204551697
88;0.7631184458732605;7.05797815322876;0.9440128803253174;0.9617903828620911;0.2224719077348709;73.72955322265625;0.9155206084251404;0.953745424747467
89;0.782608687877655;6.757749557495117;0.946684718132019;0.9546943306922913;0.23595505952835083;73.37073516845703;0.916209876537323;0.9578387141227722
90;0.7706146836280823;6.790821552276611;0.9451578259468079;0.9642467498779297;0.2404494434595108;73.56703186035156;0.9150504469871521;0.9656160473823547
91;0.7691154479980469;6.732937812805176;0.9439377784729004;0.9604257345199585;0.2426966279745102;72.74098205566406;0.915075957775116;0.9615226984024048
92;0.7706146836280823;6.508079528808594;0.9447737336158752;0.9571506381034851;0.25168538093566895;72.79862213134766;0.915260910987854;0.9549733996391296
93;0.7541229128837585;6.219916820526123;0.9472545385360718;0.9557860493659973;0.23595505952835083;70.86274719238281;0.9155260324478149;0.9582480788230896
94;0.7451274394989014;6.699185848236084;0.9476255178451538;0.9530567526817322;0.24719101190567017;72.25305938720703;0.9152276515960693;0.9545640349388123
95;0.734632670879364;6.348423480987549;0.9448648691177368;0.9541484713554382;0.24943819642066956;73.62179565429688;0.9143862128257751;0.9574294090270996
96;0.7496252059936523;6.462641716003418;0.9487878084182739;0.9506004452705383;0.2561797797679901;74.64929962158203;0.9150504469871521;0.9656160473823547
97;0.7481259107589722;6.72739315032959;0.9485452771186829;0.9609715938568115;0.24943819642066956;70.70414733886719;0.9155693054199219;0.9676626920700073
98;0.7616192102432251;6.101853370666504;0.9485868215560913;0.9617903828620911;0.23595505952835083;73.67701721191406;0.9147947430610657;0.9668440222740173
99;0.7721139192581177;5.870987415313721;0.9500949382781982;0.9560589790344238;0.24494382739067078;71.5489730834961;0.9141631126403809;0.9590667486190796
100;0.7541229128837585;5.8008599281311035;0.9505971670150757;0.9557860493659973;0.23370786011219025;72.45267486572266;0.9148685932159424;0.9545640349388123
101;0.7751124501228333;5.269360065460205;0.9461352229118347;0.9587882161140442;0.24494382739067078;71.98648071289062;0.9138737320899963;0.9598853588104248
102;0.778110921382904;5.288149833679199;0.9501625299453735;0.9574235677719116;0.24719101190567017;73.07540130615234;0.915234386920929;0.9590667486190796
103;0.7901049256324768;5.469213485717773;0.9528199434280396;0.9590611457824707;0.25168538093566895;75.08528137207031;0.914893627166748;0.9504707455635071
104;0.7721139192581177;5.46331787109375;0.9485095143318176;0.9552401900291443;0.2561797797679901;73.19479370117188;0.9153665900230408;0.9607040286064148
105;0.7646176815032959;5.353836536407471;0.951007068157196;0.9536026120185852;0.24494382739067078;71.82568359375;0.914843738079071;0.9586573839187622
106;0.8065966963768005;5.648843288421631;0.953129231929779;0.9601528644561768;0.25168538093566895;71.69799041748047;0.9151820540428162;0.9672533869743347
107;0.7841079235076904;5.109222888946533;0.9491709470748901;0.9530567526817322;0.24494382739067078;72.03973388671875;0.9141414165496826;0.9631600379943848
108;0.8005996942520142;5.418308734893799;0.94923996925354;0.9544214010238647;0.2404494434595108;72.33341217041016;0.9146718382835388;0.9697093963623047
109;0.7886056900024414;5.5218329429626465;0.953526496887207;0.9519650936126709;0.2426966279745102;72.3207778930664;0.9171949028968811;0.9476054310798645
110;0.778110921382904;5.2153143882751465;0.9523809552192688;0.9552401900291443;0.2584269642829895;71.29405212402344;0.9153273105621338;0.9557920694351196
111;0.8020989298820496;5.179256916046143;0.955004096031189;0.9557860493659973;0.24494382739067078;74.78931427001953;0.915208101272583;0.9631600379943848
112;0.7931034564971924;5.196935176849365;0.9534246325492859;0.9497816562652588;0.2539325952529907;75.85591888427734;0.9151017069816589;0.9574294090270996
113;0.8080959320068359;5.50233268737793;0.9553669095039368;0.9522379636764526;0.23370786011219025;73.17121887207031;0.9153335690498352;0.9602947235107422
114;0.8095952272415161;5.05692195892334;0.9497297406196594;0.9590611457824707;0.2539325952529907;72.64559173583984;0.9154209494590759;0.9525173902511597
115;0.787106454372406;5.063272953033447;0.960497260093689;0.9489628672599792;0.23595505952835083;74.4104995727539;0.91611647605896;0.9656160473823547
116;0.787106454372406;4.9793853759765625;0.95405113697052;0.9576964974403381;0.22921347618103027;70.97926330566406;0.9149514436721802;0.9643880724906921
117;0.7721139192581177;5.194751739501953;0.953976035118103;0.9560589790344238;0.23820224404335022;71.46514892578125;0.9148853421211243;0.9635694026947021
118;0.8365817070007324;5.28306770324707;0.9528738856315613;0.9546943306922913;0.2426966279745102;73.76131439208984;0.9151750802993774;0.9627507328987122
119;0.778110921382904;4.93968391418457;0.9561785459518433;0.9587882161140442;0.24494382739067078;72.55036926269531;0.9154711365699768;0.9664347171783447
120;0.787106454372406;4.619164943695068;0.9557256102561951;0.9544214010238647;0.24719101190567017;71.85279846191406;0.9153335690498352;0.9602947235107422
121;0.7991004586219788;4.72513484954834;0.9570803642272949;0.9555131196975708;0.25168538093566895;73.68392944335938;0.9144197106361389;0.9578387141227722
122;0.8020989298820496;4.6191325187683105;0.9561500549316406;0.9462336301803589;0.2426966279745102;71.84977722167969;0.915127694606781;0.9533360600471497
123;0.7886056900024414;4.802216529846191;0.9563437700271606;0.9566047787666321;0.23820224404335022;72.42131805419922;0.9160186648368835;0.9643880724906921
124;0.791604220867157;4.755184650421143;0.9553669095039368;0.9522379636764526;0.23146067559719086;76.07128143310547;0.9155920147895813;0.9590667486190796
125;0.8170914649963379;4.738049030303955;0.9594075679779053;0.9546943306922913;0.23820224404335022;70.5602035522461;0.9154711365699768;0.9664347171783447
126;0.7901049256324768;4.477610111236572;0.9569012522697449;0.9574235677719116;0.2426966279745102;74.89657592773438;0.9157894849777222;0.9615226984024048
127;0.8170914649963379;4.595709800720215;0.9574058651924133;0.9508733749389648;0.24719101190567017;71.36175537109375;0.9163081645965576;0.9590667486190796
128;0.8020989298820496;4.697979927062988;0.9540261030197144;0.9571506381034851;0.23370786011219025;70.73577117919922;0.9154055118560791;0.9656160473823547
129;0.8215892314910889;4.5757880210876465;0.9587458968162537;0.9514192342758179;0.24943819642066956;73.93070220947266;0.9161816239356995;0.9664347171783447
130;0.8035982251167297;4.518802165985107;0.957446813583374;0.9579694271087646;0.2426966279745102;74.07125854492188;0.91643887758255;0.9607040286064148
131;0.7991004586219788;4.522523880004883;0.9610318541526794;0.9557860493659973;0.23820224404335022;71.94310760498047;0.9176793694496155;0.9582480788230896
132;0.8080959320068359;4.7052764892578125;0.9585831165313721;0.9601528644561768;0.2539325952529907;72.18177032470703;0.916569173336029;0.9623413681983948
133;0.8020989298820496;4.3973565101623535;0.9584017395973206;0.9557860493659973;0.2561797797679901;71.37025451660156;0.9152674674987793;0.9594760537147522
134;0.8200899362564087;4.177618503570557;0.9578543901443481;0.9552401900291443;0.2539325952529907;71.1501235961914;0.9164074659347534;0.9647973775863647
135;0.8080959320068359;4.365480422973633;0.957777202129364;0.9596070051193237;0.23370786011219025;71.35609436035156;0.9166339039802551;0.9541547298431396
136;0.8140929341316223;4.432435035705566;0.957793116569519;0.9475982785224915;0.23820224404335022;70.8169174194336;0.9148277044296265;0.9672533869743347
137;0.8035982251167297;4.000432014465332;0.956663966178894;0.9579694271087646;0.23820224404335022;71.82522583007812;0.9153398275375366;0.9647973775863647
138;0.7946026921272278;4.022351264953613;0.9595820903778076;0.9525108933448792;0.2539325952529907;71.18038177490234;0.914893627166748;0.9680720567703247
139;0.8005996942520142;4.000844478607178;0.95917809009552;0.9555131196975708;0.2584269642829895;71.69060516357422;0.9153398275375366;0.9647973775863647
140;0.791604220867157;4.578366756439209;0.9649171233177185;0.9533296823501587;0.24719101190567017;70.94947052001953;0.9163408875465393;0.9594760537147522
141;0.8155922293663025;4.340332508087158;0.9602413177490234;0.9557860493659973;0.24494382739067078;70.74079132080078;0.91643887758255;0.9607040286064148
142;0.8245877027511597;3.9048027992248535;0.9644235968589783;0.9544214010238647;0.24494382739067078;72.64146423339844;0.9153398275375366;0.9647973775863647
143;0.8275862336158752;3.848226547241211;0.9564151167869568;0.9582423567771912;0.2584269642829895;71.57428741455078;0.9154711365699768;0.9664347171783447
144;0.8215892314910889;3.879396438598633;0.9630140662193298;0.9522379636764526;0.2561797797679901;70.56913757324219;0.9153132438659668;0.9688907265663147
145;0.8185907006263733;3.7917745113372803;0.9593294858932495;0.9527838230133057;0.23595505952835083;71.07125854492188;0.9157237410545349;0.9607040286064148
146;0.8275862336158752;3.850764274597168;0.9617711901664734;0.9544214010238647;0.24719101190567017;72.31495666503906;0.9164086580276489;0.9693000316619873
147;0.8290854692459106;4.296615123748779;0.9606927037239075;0.9538755416870117;0.2606741487979889;72.2158203125;0.916179358959198;0.9619320631027222
148;0.8545727133750916;3.950836658477783;0.9628508687019348;0.9549672603607178;0.2404494434595108;70.11107635498047;0.9160484075546265;0.9602947235107422
149;0.8425787091255188;3.915097713470459;0.9653931260108948;0.9516921639442444;0.24943819642066956;73.81989288330078;0.9158222675323486;0.9619320631027222
150;0.8125936985015869;3.7051286697387695;0.9622693657875061;0.9536026120185852;0.23370786011219025;71.92902374267578;0.9161417484283447;0.9525173902511597
151;0.8215892314910889;3.776607036590576;0.9604287147521973;0.9538755416870117;0.2404494434595108;70.81851959228516;0.9161190390586853;0.9701187014579773
152;0.839580237865448;3.878779649734497;0.9639018774032593;0.9546943306922913;0.25168538093566895;71.36780548095703;0.9167639017105103;0.9647973775863647
153;0.8380809426307678;3.7261412143707275;0.9639713764190674;0.9566047787666321;0.24943819642066956;72.3084487915039;0.91576087474823;0.9656160473823547
154;0.8290854692459106;3.9138388633728027;0.9645822048187256;0.9514192342758179;0.23595505952835083;72.0893325805664;0.9154325723648071;0.9615226984024048
155;0.7976012229919434;3.7571001052856445;0.9651066064834595;0.9511463046073914;0.2584269642829895;69.94921112060547;0.9150833487510681;0.9660253524780273
156;0.8035982251167297;3.731581211090088;0.9642361998558044;0.9492357969284058;0.25168538093566895;71.59159851074219;0.9153256416320801;0.9778960347175598
157;0.8245877027511597;4.071190357208252;0.964994490146637;0.9555131196975708;0.25168538093566895;70.95574951171875;0.9158588647842407;0.9668440222740173
158;0.8200899362564087;3.613274335861206;0.9642956256866455;0.9508733749389648;0.24719101190567017;71.9761734008789;0.9151420593261719;0.9623413681983948
159;0.8365817070007324;3.551478862762451;0.9676169157028198;0.9541484713554382;0.24719101190567017;72.74629211425781;0.9150833487510681;0.9660253524780273
160;0.8755621910095215;3.9606103897094727;0.9686285257339478;0.9522379636764526;0.2426966279745102;71.24995422363281;0.9149345755577087;0.9729840159416199
161;0.8200899362564087;3.8782081604003906;0.9660314917564392;0.9546943306922913;0.2426966279745102;70.4429702758789;0.914893627166748;0.9680720567703247
162;0.835082471370697;3.2361018657684326;0.9613062739372253;0.9560589790344238;0.24494382739067078;71.51097869873047;0.9159860014915466;0.9639787077903748
163;0.8500749468803406;3.353252410888672;0.9643054604530334;0.9511463046073914;0.24943819642066956;70.71922302246094;0.9150906801223755;0.9705280661582947
164;0.8260869383811951;3.4412388801574707;0.9653451442718506;0.9503275156021118;0.25168538093566895;70.99474334716797;0.9149594306945801;0.9688907265663147
165;0.835082471370697;3.657147169113159;0.9635661244392395;0.9527838230133057;0.26292136311531067;70.32833862304688;0.9152148962020874;0.9676626920700073
166;0.8380809426307678;3.249195098876953;0.9691923260688782;0.9530567526817322;0.2426966279745102;71.79400634765625;0.9156069159507751;0.9725747108459473
167;0.8275862336158752;3.1985490322113037;0.9687672853469849;0.9566047787666321;0.24943819642066956;72.2138671875;0.9158588647842407;0.9668440222740173
168;0.8365817070007324;3.495952844619751;0.969260573387146;0.9552401900291443;0.25168538093566895;70.40738677978516;0.9153459668159485;0.9693000316619873
169;0.8260869383811951;3.556062936782837;0.9705063700675964;0.9519650936126709;0.23146067559719086;69.32914733886719;0.9154711365699768;0.9664347171783447
170;0.8170914649963379;3.511730432510376;0.9642070531845093;0.9557860493659973;0.2584269642829895;71.21501159667969;0.9152804613113403;0.9684813618659973
171;0.8590704798698425;3.378007173538208;0.9627586007118225;0.9525108933448792;0.25168538093566895;71.19862365722656;0.9146058559417725;0.9688907265663147
172;0.8620689511299133;3.154341220855713;0.9703189730644226;0.9546943306922913;0.24943819642066956;72.01827239990234;0.9151561856269836;0.9713466763496399
173;0.8275862336158752;3.15799880027771;0.9641577005386353;0.9544214010238647;0.2539325952529907;69.55094146728516;0.9158055782318115;0.9795333743095398
174;0.830584704875946;3.5498838424682617;0.963676393032074;0.9557860493659973;0.25168538093566895;70.37356567382812;0.9152804613113403;0.9684813618659973
175;0.8275862336158752;3.654421329498291;0.9660783410072327;0.9560589790344238;0.24719101190567017;70.87026977539062;0.9160484075546265;0.9602947235107422
176;0.8185907006263733;3.2741007804870605;0.9690265655517578;0.9563318490982056;0.2584269642829895;71.31004333496094;0.9157566428184509;0.9611133933067322
177;0.8425787091255188;3.4547410011291504;0.9651452302932739;0.9522379636764526;0.26741573214530945;69.39556121826172;0.9160216450691223;0.9688907265663147
178;0.8410794734954834;3.5149104595184326;0.9663819074630737;0.9571506381034851;0.24943819642066956;71.2485580444336;0.9162772297859192;0.9631600379943848
179;0.8335832357406616;3.3363265991210938;0.9678571224212646;0.9615174531936646;0.2561797797679901;70.19609069824219;0.9153726696968079;0.9652067422866821
180;0.8335832357406616;3.3176631927490234;0.9700866937637329;0.9470524191856384;0.25168538093566895;72.41825103759766;0.9159891605377197;0.9684813618659973
181;0.8320839405059814;3.2561588287353516;0.9653835296630859;0.9514192342758179;0.2561797797679901;69.32368469238281;0.9152148962020874;0.9676626920700073
182;0.8575711846351624;3.1738104820251465;0.9709253311157227;0.947871208190918;0.2606741487979889;69.74595642089844;0.9153069257736206;0.9643880724906921
183;0.8320839405059814;3.4567768573760986;0.9680111408233643;0.9497816562652588;0.2584269642829895;73.54955291748047;0.9154984354972839;0.9623413681983948
184;0.8515742421150208;3.824157238006592;0.96968013048172;0.9514192342758179;0.2561797797679901;69.51078033447266;0.9153996109962463;0.9611133933067322
185;0.8140929341316223;3.3646864891052246;0.9675630927085876;0.9525108933448792;0.2606741487979889;72.34760284423828;0.9155092835426331;0.9713466763496399
186;0.8695651888847351;3.1598246097564697;0.9707112908363342;0.9497816562652588;0.24719101190567017;69.95893859863281;0.915536642074585;0.9672533869743347
187;0.8260869383811951;3.2728488445281982;0.967581033706665;0.9530567526817322;0.27415731549263;72.15303039550781;0.9150504469871521;0.9656160473823547
188;0.839580237865448;3.2709269523620605;0.9673582315444946;0.9544214010238647;0.24943819642066956;69.16871643066406;0.9154055118560791;0.9656160473823547
189;0.8695651888847351;3.3638339042663574;0.9733595252037048;0.9473253488540649;0.2719101011753082;68.49402618408203;0.9151090383529663;0.9619320631027222
190;0.8245877027511597;3.367664098739624;0.9691923260688782;0.9530567526817322;0.24719101190567017;69.19649505615234;0.9153195023536682;0.9733933806419373
191;0.8710644841194153;3.2182276248931885;0.9674909710884094;0.9503275156021118;0.24943819642066956;70.92393493652344;0.9159923195838928;0.9729840159416199
192;0.8440779447555542;2.9716901779174805;0.9664075374603271;0.9500545859336853;0.2561797797679901;70.2255859375;0.9149265289306641;0.9684813618659973
193;0.8545727133750916;3.0489537715911865;0.9683597087860107;0.9522379636764526;0.2426966279745102;68.08820343017578;0.9156626462936401;0.9643880724906921
194;0.8380809426307678;3.1106045246124268;0.9697809815406799;0.9546943306922913;0.26741573214530945;69.60398864746094;0.9158914685249329;0.9672533869743347
